field_71316_v,serverStopped,2,
field_71317_u,serverRunning,2,
field_71318_t,serverConfigManager,2,
field_71319_s,serverPort,2,
field_71320_r,hostname,1,
field_71321_q,commandManager,2,
field_71322_p,playersOnline,2,
field_71323_z,canSpawnNPCs,2,
field_71324_y,canSpawnAnimals,2,
field_71325_x,onlineMode,2,
field_71335_s,guiIsEnabled,1,
field_71337_q,gameType,1,
field_71338_p,canSpawnStructures,1,
field_71339_n,theRConThreadMain,1,
field_71340_o,settings,1,
field_71341_l,pendingCommandList,1,
field_71342_m,theRConThreadQuery,1,
field_71345_q,lanServerPing,0,
field_71346_p,isPublic,0,
field_71348_o,isGamePaused,0,
field_71349_l,mc,0,
field_71350_m,theWorldSettings,0,
field_71412_D,mcDataDir,0,
field_71415_G,inGameHasFocus,0,
field_71417_B,mouseHelper,0,
field_71419_L,debugUpdateTime,0,
field_71420_M,fpsCounter,0,
field_71421_N,prevFrameTime,0,
field_71422_O,currentServerData,0,
field_71423_H,systemTime,0,
field_71424_I,mcProfiler,0,
field_71425_J,running,0,
field_71426_K,debug,0,
field_71427_U,usageSnooper,0,
field_71428_T,timer,0,
field_71429_W,leftClickCounter,0,
field_71431_Q,fullscreen,0,
field_71432_P,theMinecraft,0,
field_71433_S,crashReporter,0,
field_71434_R,hasCrashed,0,
field_71435_Y,tempDisplayHeight,0,
field_71436_X,tempDisplayWidth,0,
field_71437_Z,theIntegratedServer,0,
field_71438_f,renderGlobal,0,
field_71439_g,thePlayer,0,
field_71440_d,displayHeight,0,
field_71441_e,theWorld,0,
field_71442_b,playerController,0,
field_71443_c,displayWidth,0,
field_71444_a,memoryReserve,0,
field_71445_n,isGamePaused,0,
field_71446_o,renderEngine,0,
field_71449_j,session,0,
field_71451_h,renderViewEntity,0,
field_71452_i,effectRenderer,0,
field_71453_ak,myNetworkManager,0,
field_71454_w,skipRenderWorld,0,
field_71455_al,integratedServerIsRunning,0,
field_71456_v,ingameGUI,0,
field_71457_ai,joinPlayerCounter,0,
field_71458_u,guiAchievement,0,
field_71459_aj,isDemo,0,
field_71460_t,entityRenderer,0,
field_71461_s,loadingScreen,0,
field_71462_r,currentScreen,0,
field_71464_q,standardGalacticFontRenderer,0,
field_71465_an,debugProfilerName,0,
field_71466_p,fontRendererObj,0,
field_71467_ac,rightClickDelayTimer,0,
field_71468_ad,refreshTexturePacksScheduled,0,
field_71469_aa,saveLoader,0,
field_71470_ab,debugFPS,0,
field_71474_y,gameSettings,0,
field_71475_ae,serverName,0,
field_71476_x,objectMouseOver,0,
field_71477_af,serverPort,0,
field_71510_d,crashReportFile,2,
field_71511_b,cause,2,
field_71512_c,crashReportSections,2,
field_71513_a,description,2,
field_71533_a,theAdmin,2,
field_71561_b,commandSet,2,
field_71562_a,commandMap,2,
field_71567_b,allowedCharactersArray,2,
field_71572_b,posY,2,
field_71573_c,posZ,2,
field_71574_a,posX,2,
field_71576_a,theReportedExceptionCrashReport,2,
field_71577_f,enderEyeMetaToDirection,2,
field_71578_g,rotateLeft,2,
field_71579_d,facingToDirection,2,
field_71580_e,rotateOpposite,2,
field_71581_b,offsetZ,2,
field_71582_c,directionToFacing,2,
field_71583_a,offsetX,2,
field_71584_h,bedDirection,2,
field_71585_d,offsetsZForSide,2,
field_71586_b,offsetsXForSide,2,
field_71587_c,offsetsYForSide,2,
field_71588_a,oppositeSide,2,
field_72307_f,hitVec,2,
field_72308_g,entityHit,2,
field_72309_d,blockZ,2,
field_72310_e,sideHit,2,
field_72311_b,blockX,2,
field_72312_c,blockY,2,
field_72313_a,typeOfHit,2,
field_72334_f,maxZ,2,
field_72336_d,maxX,2,
field_72337_e,maxY,2,
field_72338_b,minY,2,
field_72339_c,minZ,2,
field_72340_a,minX,2,
field_72400_f,mcServer,2,
field_72401_g,bannedPlayers,2,
field_72402_d,viewDistance,2,
field_72403_e,dateFormat,2,
field_72404_b,playerEntityList,2,
field_72405_c,maxPlayers,2,
field_72407_n,commandsAllowedForAll,2,
field_72408_o,playerPingIndex,2,
field_72409_l,whiteListEnforced,2,
field_72410_m,gameType,2,
field_72411_j,whiteListedPlayers,2,
field_72412_k,playerNBTManagerObj,2,
field_72413_h,bannedIPs,2,
field_72414_i,ops,2,
field_72416_e,hostPlayerData,0,
field_72448_b,yCoord,2,
field_72449_c,zCoord,2,
field_72450_a,xCoord,2,
field_72595_f,requestIdAsString,1,
field_72596_d,requestId,1,
field_72597_e,challengeValue,1,
field_72598_b,timestamp,1,
field_72599_c,randomChallenge,1,
field_72614_f,serverSocketList,1,
field_72616_e,socketList,1,
field_72617_b,server,1,
field_72618_c,rconThread,1,
field_72619_a,running,1,
field_72629_g,lastAuthCheckTime,1,
field_72630_n,buffer,1,
field_72631_o,incomingPacket,1,
field_72632_l,worldName,1,
field_72633_m,querySocket,1,
field_72634_j,maxPlayers,1,
field_72635_k,serverMotd,1,
field_72636_h,queryPort,1,
field_72637_i,serverPort,1,
field_72638_v,lastQueryResponseTime,1,
field_72639_u,output,1,
field_72640_t,time,1,
field_72641_s,queryClients,1,
field_72642_r,serverHostname,1,
field_72643_q,queryHostname,1,
field_72647_g,rconPort,1,
field_72648_l,clientThreads,1,
field_72649_j,serverSocket,1,
field_72650_k,rconPassword,1,
field_72651_h,serverPort,1,
field_72652_i,hostname,1,
field_72657_g,loggedIn,1,
field_72658_j,rconPassword,1,
field_72659_h,clientSocket,1,
field_72660_i,buffer,1,
field_72666_a,hexDigits,1,
field_72673_b,output,1,
field_72674_a,byteArrayOutput,1,
field_72696_f,xzDirectionsConst,2,
field_72697_d,playerInstancesToUpdate,2,
field_72698_e,playerViewRadius,2,
field_72699_b,players,2,
field_72700_c,playerInstances,2,
field_72701_a,theWorldServer,2,
field_72737_D,maxBlockZ,0,
field_72738_E,damagedBlocks,0,
field_72739_F,renderDistanceChunks,0,
field_72740_G,renderEntitiesStartupCounter,0,
field_72741_A,minBlockZ,0,
field_72742_B,maxBlockX,0,
field_72743_C,maxBlockY,0,
field_72744_L,renderersBeingClipped,0,
field_72745_M,renderersBeingOccluded,0,
field_72746_N,renderersBeingRendered,0,
field_72747_O,renderersSkippingRenderPass,0,
field_72748_H,countEntitiesTotal,0,
field_72749_I,countEntitiesRendered,0,
field_72750_J,countEntitiesHidden,0,
field_72751_K,renderersLoaded,0,
field_72752_Q,worldRenderersCheckIndex,0,
field_72753_P,dummyRenderInt,0,
field_72754_S,allRenderLists,0,
field_72755_R,glRenderLists,0,
field_72756_f,prevSortZ,0,
field_72757_g,frustumCheckOffset,0,
field_72758_d,prevSortX,0,
field_72759_e,prevSortY,0,
field_72761_c,occlusionResult,0,
field_72763_n,renderChunksTall,0,
field_72764_o,renderChunksDeep,0,
field_72765_l,worldRenderers,0,
field_72766_m,renderChunksWide,0,
field_72767_j,worldRenderersToUpdate,0,
field_72768_k,sortedWorldRenderers,0,
field_72769_h,theWorld,0,
field_72770_i,renderEngine,0,
field_72771_w,glSkyList,0,
field_72772_v,starGLCallList,0,
field_72773_u,cloudTickCounter,0,
field_72774_t,occlusionEnabled,0,
field_72775_s,glOcclusionQueryBase,0,
field_72777_q,mc,0,
field_72778_p,glRenderListBase,0,
field_72779_z,minBlockY,0,
field_72780_y,minBlockX,0,
field_72781_x,glSkyList2,0,
field_72782_b,theWorldServer,2,
field_72783_a,mcServer,2,
field_72792_d,maxTrackingDistanceThreshold,2,
field_72793_b,trackedEntities,2,
field_72794_c,trackedEntityHashTable,2,
field_72795_a,theWorld,2,
field_72814_d,hasExtendedLevels,2,
field_72815_e,worldObj,2,
field_72816_b,chunkZ,2,
field_72817_c,chunkArray,2,
field_72818_a,chunkX,2,
field_72982_D,villageCollectionObj,2,
field_72983_E,villageSiegeObj,2,
field_72984_F,theProfiler,2,
field_72985_G,spawnHostileMobs,2,
field_72986_A,worldInfo,2,
field_72987_B,findingSpawnPoint,2,
field_72988_C,mapStorage,2,
field_72990_M,ambientTickCountdown,2,
field_72992_H,spawnPeacefulMobs,2,
field_72993_I,activeChunkSet,2,
field_72994_J,lightUpdateBlockList,2,
field_72995_K,isRemote,2,
field_72996_f,loadedEntityList,2,
field_72997_g,unloadedEntityList,2,
field_72998_d,collidingBoundingBoxes,2,
field_72999_e,scheduledUpdatesAreImmediate,2,
field_73001_c,cloudColour,2,
field_73003_n,prevRainingStrength,2,
field_73004_o,rainingStrength,2,
field_73005_l,updateLCG,2,
field_73006_m,DIST_HASH_MAGIC,2,
field_73007_j,weatherEffects,2,
field_73008_k,skylightSubtracted,2,
field_73010_i,playerEntities,2,
field_73011_w,provider,2,
field_73012_v,rand,2,
field_73013_u,difficultySetting,2,
field_73016_r,lastLightningBolt,2,
field_73017_q,thunderingStrength,2,
field_73018_p,prevThunderingStrength,2,
field_73019_z,saveHandler,2,
field_73020_y,chunkProvider,2,
field_73021_x,worldAccesses,2,
field_73032_d,entityList,0,
field_73033_b,clientChunkProvider,0,
field_73034_c,entityHashSet,0,
field_73035_a,sendQueue,0,
field_73036_L,entitySpawnQueue,0,
field_73037_M,mc,0,
field_73038_N,previousActiveChunkSet,0,
field_73058_d,disableLevelSaving,2,
field_73059_b,theChunkProviderServer,2,
field_73061_a,mcServer,2,
field_73062_L,theEntityTracker,2,
field_73063_M,thePlayerManager,2,
field_73064_N,pendingTickListEntriesHashSet,2,
field_73065_O,pendingTickListEntriesTreeSet,2,
field_73066_T,entityIdMap,2,
field_73068_P,allPlayersSleeping,2,
field_73069_S,bonusChestContent,2,
field_73071_a,demoWorldSettings,2,
field_73072_L,demoWorldSeed,2,
field_73086_f,curBlockX,2,
field_73087_g,curBlockY,2,
field_73088_d,isDestroyingBlock,2,
field_73089_e,initialDamage,2,
field_73090_b,thisPlayerMP,2,
field_73091_c,gameType,2,
field_73092_a,theWorld,2,
field_73093_n,initialBlockDamage,2,
field_73094_o,durabilityRemainingOnBlock,2,
field_73095_l,posY,2,
field_73096_m,posZ,2,
field_73097_j,receivedFinishDiggingPacket,2,
field_73098_k,posX,2,
field_73099_h,curBlockZ,2,
field_73100_i,curblockDamage,2,
field_73103_d,demoTimeExpired,2,
field_73111_d,partialBlockZ,0,
field_73112_e,partialBlockProgress,0,
field_73113_b,partialBlockX,0,
field_73114_c,partialBlockY,0,
field_73115_a,miningPlayerEntId,0,
field_73126_f,encodedPosZ,2,
field_73127_g,encodedRotationYaw,2,
field_73128_d,encodedPosX,2,
field_73129_e,encodedPosY,2,
field_73130_b,trackingDistanceThreshold,2,
field_73131_c,updateFrequency,2,
field_73132_a,trackedEntity,2,
field_73133_n,playerEntitiesUpdated,2,
field_73134_o,trackingPlayers,2,
field_73135_l,motionZ,2,
field_73136_m,updateCounter,2,
field_73137_j,lastTrackedEntityMotionX,2,
field_73138_k,lastTrackedEntityMotionY,2,
field_73139_h,encodedRotationPitch,2,
field_73140_i,lastHeadMotion,2,
field_73141_v,ridingEntity,2,
field_73142_u,ticksSinceLastForcedTeleport,2,
field_73143_t,sendVelocityUpdates,2,
field_73144_s,firstUpdateDone,2,
field_73145_r,lastTrackedEntityPosZ,2,
field_73146_q,lastTrackedEntityPosY,2,
field_73147_p,lastTrackedEntityPosX,2,
field_73161_b,random,2,
field_73163_a,worldObj,2,
field_73167_f,noiseData3,2,
field_73168_g,noiseData4,2,
field_73169_d,noiseData1,2,
field_73170_e,noiseData2,2,
field_73171_b,netherNoiseGen7,2,
field_73172_c,genNetherBridge,2,
field_73173_a,netherNoiseGen6,2,
field_73174_n,netherrackExculsivityNoiseGen,2,
field_73175_o,worldObj,2,
field_73176_l,netherNoiseGen3,2,
field_73177_m,slowsandGravelNoiseGen,2,
field_73178_j,netherNoiseGen1,2,
field_73179_k,netherNoiseGen2,2,
field_73180_h,noiseData5,2,
field_73181_i,hellRNG,2,
field_73182_t,netherCaveGenerator,2,
field_73183_s,netherrackExclusivityNoise,2,
field_73184_r,gravelNoise,2,
field_73185_q,slowsandNoise,2,
field_73186_p,noiseField,2,
field_73190_f,noiseData4,2,
field_73191_g,noiseData5,2,
field_73192_d,noiseData2,2,
field_73193_e,noiseData3,2,
field_73194_b,noiseGen5,2,
field_73195_c,noiseData1,2,
field_73196_a,noiseGen4,2,
field_73197_n,densities,2,
field_73198_o,biomesForGeneration,2,
field_73199_l,noiseGen3,2,
field_73200_m,endWorld,2,
field_73201_j,noiseGen1,2,
field_73202_k,noiseGen2,2,
field_73204_i,endRNG,2,
field_73212_b,noiseGen6,2,
field_73213_c,mobSpawnerNoise,2,
field_73214_a,noiseGen5,2,
field_73220_k,rand,2,
field_73223_w,mineshaftGenerator,2,
field_73224_v,villageGenerator,2,
field_73225_u,strongholdGenerator,2,
field_73226_t,caveGenerator,2,
field_73227_s,stoneNoise,2,
field_73229_q,mapFeaturesEnabled,2,
field_73230_p,worldObj,2,
field_73231_z,biomesForGeneration,2,
field_73232_y,ravineGenerator,2,
field_73233_x,scatteredFeatureGenerator,2,
field_73235_d,worldObj,0,
field_73236_b,chunkMapping,0,
field_73237_c,chunkListing,0,
field_73238_a,blankChunk,0,
field_73244_f,id2ChunkMap,2,
field_73245_g,loadedChunks,2,
field_73246_d,serverChunkGenerator,2,
field_73247_e,chunkLoader,2,
field_73248_b,droppedChunksSet,2,
field_73249_c,dummyChunk,2,
field_73250_a,chunkLoadOverride,2,
field_73251_h,worldObj,2,
field_73260_f,flagsYAreasToUpdate,2,
field_73262_e,numBlocksToUpdate,2,
field_73263_b,playersWatchingChunk,2,
field_73264_c,currentChunk,2,
field_73672_b,serverProperties,1,
field_73673_c,serverPropertiesFile,1,
field_73692_f,banEndDate,2,
field_73693_g,reason,2,
field_73694_d,banStartDate,2,
field_73695_e,bannedBy,2,
field_73698_a,dateFormat,2,
field_73701_b,sender,1,
field_73702_a,command,1,
field_73725_b,mc,0,
field_73726_c,currentlyDisplayedText,0,
field_73735_i,zLevel,0,
field_73837_f,updateCounter,0,
field_73838_g,recordPlaying,0,
field_73839_d,mc,0,
field_73840_e,persistantChatGUI,0,
field_73841_b,itemRenderer,0,
field_73842_c,rand,0,
field_73843_a,prevVignetteBrightness,0,
field_73844_j,recordIsPlaying,0,
field_73845_h,recordPlayingUpFor,0,
field_73973_d,buttonResetDemo,0,
field_73974_b,updateCounter,0,
field_73975_c,splashText,0,
field_73976_a,rand,0,
field_73977_n,viewportTexture,0,
field_73978_o,titlePanoramaPaths,0,
field_73979_m,panoramaTimer,0,
field_74276_f,lastHRTime,0,
field_74277_g,lastSyncSysClock,0,
field_74278_d,timerSpeed,0,
field_74279_e,elapsedPartialTicks,0,
field_74280_b,elapsedTicks,0,
field_74281_c,renderPartialTicks,0,
field_74282_a,ticksPerSecond,0,
field_74283_j,timeSyncAdjustment,0,
field_74284_h,lastSyncHRClock,0,
field_74286_b,username,0,
field_74293_b,pixelBuffer,0,
field_74294_c,pixelValues,0,
field_74295_a,dateFormat,0,
field_74310_D,keyBindChat,0,
field_74311_E,keyBindSneak,0,
field_74312_F,keyBindAttack,0,
field_74313_G,keyBindUseItem,0,
field_74314_A,keyBindJump,0,
field_74316_C,keyBindDrop,0,
field_74317_L,mc,0,
field_74318_M,difficulty,0,
field_74319_N,hideGUI,0,
field_74320_O,thirdPersonView,0,
field_74321_H,keyBindPlayerList,0,
field_74322_I,keyBindPickBlock,0,
field_74323_J,keyBindCommand,0,
field_74324_K,keyBindings,0,
field_74325_U,debugCamEnable,0,
field_74326_T,smoothCamera,0,
field_74327_W,debugCamRate,0,
field_74328_V,noclipRate,0,
field_74329_Q,showDebugProfilerChart,0,
field_74330_P,showDebugInfo,0,
field_74331_S,noclip,0,
field_74332_R,lastServer,0,
field_74333_Y,gammaSetting,0,
field_74334_X,fovSetting,0,
field_74335_Z,guiScale,0,
field_74336_f,viewBobbing,0,
field_74337_g,anaglyph,0,
field_74338_d,invertMouse,0,
field_74341_c,mouseSensitivity,0,
field_74343_n,chatVisibility,0,
field_74344_o,chatColours,0,
field_74345_l,clouds,0,
field_74347_j,fancyGraphics,0,
field_74348_k,ambientOcclusion,0,
field_74349_h,advancedOpengl,0,
field_74350_i,limitFramerate,0,
field_74351_w,keyBindForward,0,
field_74352_v,enableVsync,0,
field_74353_u,fullScreen,0,
field_74354_ai,optionsFile,0,
field_74355_t,snooperEnabled,0,
field_74357_r,chatOpacity,0,
field_74358_q,chatLinksPrompt,0,
field_74359_p,chatLinks,0,
field_74362_aa,particleSetting,0,
field_74363_ab,language,0,
field_74364_ag,PARTICLES,0,
field_74366_z,keyBindRight,0,
field_74367_ae,GUISCALES,0,
field_74368_y,keyBindBack,0,
field_74370_x,keyBindLeft,0,
field_74375_b,deltaY,0,
field_74377_a,deltaX,0,
field_74385_A,enumFloat,0,
field_74386_B,enumBoolean,0,
field_74387_C,enumString,0,
field_74512_d,keyCode,0,
field_74513_e,pressed,0,
field_74514_b,hash,0,
field_74515_c,keyDescription,0,
field_74516_a,keybindArray,0,
field_74522_a,colorBuffer,0,
field_74530_b,listDummy,0,
field_74531_a,mapDisplayLists,0,
field_74541_b,lineString,0,
field_74542_c,chatLineID,0,
field_74543_a,updateCounterCreated,0,
field_74586_f,rotationZ,0,
field_74587_g,rotationYZ,0,
field_74588_d,rotationX,0,
field_74589_e,rotationXZ,0,
field_74590_b,objectY,0,
field_74591_c,objectZ,0,
field_74592_a,objectX,0,
field_74593_l,objectCoords,0,
field_74594_j,modelview,0,
field_74595_k,projection,0,
field_74596_h,rotationXY,0,
field_74597_i,viewport,0,
field_74746_b,tagType,2,
field_74747_a,tagList,2,
field_74748_a,data,2,
field_74749_a,intArray,2,
field_74750_a,data,2,
field_74751_a,data,2,
field_74752_a,data,2,
field_74753_a,data,2,
field_74754_a,byteArray,2,
field_74755_a,data,2,
field_74756_a,data,2,
field_74784_a,tagMap,2,
field_74816_c,languageList,2,
field_74817_a,instance,2,
field_74839_a,localizedName,2,
field_74845_a,errorObjects,2,
field_74885_f,coordBaseMode,2,
field_74886_g,componentType,2,
field_74887_e,boundingBox,2,
field_74896_a,villagersSpawned,2,
field_74909_b,isTallHouse,2,
field_74910_c,tablePosition,2,
field_74913_b,isRoofAccessible,2,
field_74917_c,hasMadeChest,2,
field_74918_a,villageBlacksmithChestContents,2,
field_74926_d,structVillagePieceWeight,2,
field_74927_b,inDesert,2,
field_74928_c,terrainType,2,
field_74929_a,worldChunkMngr,2,
field_74931_h,structureVillageWeightedPieceList,2,
field_74934_a,averageGroundLevel,2,
field_74937_b,scatteredFeatureSizeY,2,
field_74938_c,scatteredFeatureSizeZ,2,
field_74939_a,scatteredFeatureSizeX,2,
field_74941_i,itemsToGenerateInTemple,2,
field_74942_n,junglePyramidsRandomScatteredStones,2,
field_74943_l,junglePyramidsChestContents,2,
field_74944_m,junglePyramidsDispenserContents,2,
field_74949_a,roomsLinkedToTheRoom,2,
field_74952_b,isMultipleFloors,2,
field_74953_a,corridorDirection,2,
field_74955_d,sectionCount,2,
field_74956_b,hasSpiders,2,
field_74957_c,spawnerPlaced,2,
field_74958_a,hasRails,2,
field_74968_b,primaryWeights,2,
field_74969_c,secondaryWeights,2,
field_74970_a,theNetherBridgePieceWeight,2,
field_74972_a,fillSeed,2,
field_74976_a,hasSpawner,2,
field_75002_c,hasMadeChest,2,
field_75003_a,strongholdChestContents,2,
field_75005_a,hasSpawner,2,
field_75007_b,strongholdLibraryChestContents,2,
field_75008_c,isLargeRoom,2,
field_75013_b,roomType,2,
field_75014_c,strongholdRoomCrossingChestContents,2,
field_75019_b,expandsX,2,
field_75020_c,expandsZ,2,
field_75025_b,strongholdPortalRoom,2,
field_75027_a,strongholdPieceWeight,2,
field_75038_b,rand,2,
field_75039_c,worldObj,2,
field_75040_a,range,2,
field_75053_d,structureMap,2,
field_75054_f,terrainType,2,
field_75055_e,villageSpawnBiomes,2,
field_75056_f,ranBiomeCheck,2,
field_75057_g,structureCoords,2,
field_75060_e,spawnList,2,
field_75061_e,biomelist,2,
field_75065_b,selectedBlockMetaData,2,
field_75074_b,boundingBox,2,
field_75075_a,components,2,
field_75076_c,hasMoreThanTwoComponents,2,
field_75087_d,villagePiecesLimit,2,
field_75088_b,villagePieceWeight,2,
field_75089_c,villagePiecesSpawned,2,
field_75090_a,villagePieceClass,2,
field_75096_f,flySpeed,2,
field_75097_g,walkSpeed,2,
field_75098_d,isCreativeMode,2,
field_75099_e,allowEdit,2,
field_75100_b,isFlying,2,
field_75101_c,allowFlying,2,
field_75102_a,disableDamage,2,
field_75123_d,foodTimer,2,
field_75124_e,prevFoodLevel,2,
field_75125_b,foodSaturationLevel,2,
field_75126_c,foodExhaustionLevel,2,
field_75127_a,foodLevel,2,
field_75148_f,playerList,2,
field_75149_d,crafters,2,
field_75150_e,transactionID,0,
field_75151_b,inventorySlots,2,
field_75152_c,windowId,2,
field_75153_a,inventoryItemStacks,2,
field_75154_f,numRows,2,
field_75155_e,lowerChestInventory,2,
field_75156_f,lastCookTime,2,
field_75157_g,lastBurnTime,2,
field_75158_e,tileFurnace,2,
field_75159_h,lastItemBurnTime,2,
field_75160_f,craftResult,2,
field_75161_g,worldObj,2,
field_75162_e,craftMatrix,2,
field_75163_j,posZ,2,
field_75164_h,posX,2,
field_75165_i,posY,2,
field_75166_f,nameSeed,2,
field_75167_g,enchantLevels,2,
field_75168_e,tableInventory,2,
field_75169_l,rand,2,
field_75170_j,posY,2,
field_75171_k,posZ,2,
field_75172_h,worldPointer,2,
field_75173_i,posX,2,
field_75176_f,merchantInventory,2,
field_75177_g,theWorld,2,
field_75178_e,theMerchant,2,
field_75179_f,craftResult,2,
field_75180_g,isLocalWorld,2,
field_75181_e,craftMatrix,2,
field_75182_e,tileEntityDispenser,2,
field_75186_f,theSlot,2,
field_75187_g,brewTime,2,
field_75188_e,tileBrewingStand,2,
field_75191_d,instancesLimit,2,
field_75192_b,pieceWeight,2,
field_75193_c,instancesSpawned,2,
field_75194_a,pieceClass,2,
field_75203_d,strongComponentType,2,
field_75204_e,strongholdStones,2,
field_75205_b,pieceWeightArray,2,
field_75206_c,structurePieceList,2,
field_75207_a,totalWeight,2,
field_75221_f,yDisplayPosition,2,
field_75222_d,slotNumber,2,
field_75223_e,xDisplayPosition,2,
field_75224_c,inventory,2,
field_75225_a,slotIndex,2,
field_75229_a,thePlayer,2,
field_75232_b,thePlayer,2,
field_75233_a,theMerchantInventory,2,
field_75234_h,theMerchant,2,
field_75237_g,amountCrafted,2,
field_75238_b,thePlayer,2,
field_75239_a,craftMatrix,2,
field_75244_a,player,2,
field_75245_a,doorEnum,2,
field_75254_a,mutexBits,2,
field_75255_d,idleTime,2,
field_75256_b,lookX,2,
field_75257_c,lookZ,2,
field_75258_a,idleEntity,2,
field_75259_d,playTime,2,
field_75260_b,targetVillager,2,
field_75262_a,villagerObj,2,
field_75263_d,randPosY,2,
field_75264_e,randPosZ,2,
field_75265_b,speed,2,
field_75266_c,randPosX,2,
field_75267_a,theEntityCreature,2,
field_75268_b,creeperAttackTarget,2,
field_75269_a,swellingCreeper,2,
field_75271_b,isSitting,2,
field_75272_a,theEntity,2,
field_75273_a,theEntity,2,
field_75274_b,frontDoor,2,
field_75275_a,entityObj,2,
field_75276_a,villager,2,
field_75280_d,targetY,2,
field_75281_e,targetZ,2,
field_75283_c,targetX,2,
field_75284_a,temptedEntity,2,
field_75285_l,scaredByPlayerMovement,2,
field_75287_j,isRunning,2,
field_75289_h,temptingPlayer,2,
field_75290_i,delayTemptCounter,2,
field_75291_d,tookGolemRose,2,
field_75292_b,theGolem,2,
field_75293_c,takeGolemRoseTick,2,
field_75294_a,theVillager,2,
field_75297_f,shouldCheckSight,2,
field_75298_g,targetUnseenTicks,2,
field_75299_d,taskOwner,2,
field_75301_b,targetSearchStatus,2,
field_75302_c,targetSearchDelay,2,
field_75303_a,nearbyOnly,2,
field_75304_b,villageAgressorTarget,2,
field_75305_a,irongolem,2,
field_75306_g,theNearestAttackableTargetSorter,2,
field_75307_b,targetClass,2,
field_75308_c,targetChance,2,
field_75309_a,targetEntity,2,
field_75310_g,theTameable,2,
field_75312_a,entityCallsForHelp,2,
field_75313_b,theTarget,2,
field_75314_a,theEntityTameable,2,
field_75315_b,theOwnerAttacker,2,
field_75316_a,theDefendingTameable,2,
field_75320_d,rangedAttackTime,2,
field_75321_e,entityMoveSpeed,2,
field_75322_b,entityHost,2,
field_75323_c,attackTarget,2,
field_75325_h,maxRangedAttackTime,2,
field_75326_b,leapTarget,2,
field_75327_c,leapMotionY,2,
field_75328_a,leaper,2,
field_75329_f,watchedClass,2,
field_75330_d,lookTime,2,
field_75332_b,theWatcher,2,
field_75333_c,maxDistanceForPlayer,2,
field_75334_a,closestEntity,2,
field_75335_b,theMerchant,2,
field_75337_g,petPathfinder,2,
field_75338_d,thePet,2,
field_75339_e,theOwner,2,
field_75340_b,maxDist,2,
field_75341_c,minDist,2,
field_75342_a,theWorld,2,
field_75346_b,parentAnimal,2,
field_75348_a,childAnimal,2,
field_75350_f,hasStoppedDoorInteraction,2,
field_75351_g,entityPositionX,2,
field_75352_d,entityPosZ,2,
field_75354_b,entityPosX,2,
field_75355_c,entityPosY,2,
field_75356_a,theEntity,2,
field_75357_h,entityPositionZ,2,
field_75359_i,breakingTime,2,
field_75360_j,closeDoorTemporisation,2,
field_75361_i,closeDoor,2,
field_75367_f,theWorld,2,
field_75368_d,shelterZ,2,
field_75369_e,movementSpeed,2,
field_75370_b,shelterX,2,
field_75371_c,shelterY,2,
field_75372_a,theCreature,2,
field_75373_a,theEntity,2,
field_75374_f,entityPathEntity,2,
field_75375_g,entityPathNavigate,2,
field_75376_d,closestLivingEntity,2,
field_75377_e,distanceFromEntity,2,
field_75378_b,farSpeed,2,
field_75379_c,nearSpeed,2,
field_75380_a,theEntity,2,
field_75381_h,targetEntityClass,2,
field_75383_d,minPlayerDistance,2,
field_75385_b,thePlayer,2,
field_75386_c,worldObject,2,
field_75387_a,theWolf,2,
field_75390_d,theAnimal,2,
field_75391_e,targetMate,2,
field_75392_b,spawnBabyDelay,2,
field_75393_c,moveSpeed,2,
field_75394_a,theWorld,2,
field_75395_b,theVillager,2,
field_75396_c,lookTime,2,
field_75397_a,theGolem,2,
field_75408_d,attackCountdown,2,
field_75409_b,theEntity,2,
field_75410_c,theVictim,2,
field_75411_a,theWorld,2,
field_75415_f,doorList,2,
field_75416_d,doorInfo,2,
field_75417_e,isNocturnal,2,
field_75418_b,movementSpeed,2,
field_75419_c,entityPathNavigate,2,
field_75420_a,theEntity,2,
field_75421_d,insidePosZ,2,
field_75422_b,doorInfo,2,
field_75423_c,insidePosX,2,
field_75424_a,entityObj,2,
field_75425_f,speed,2,
field_75426_g,maxTargetDistance,2,
field_75427_d,movePosY,2,
field_75428_e,movePosZ,2,
field_75429_b,targetEntity,2,
field_75430_c,movePosX,2,
field_75431_a,theEntity,2,
field_75432_d,movePosZ,2,
field_75433_e,movementSpeed,2,
field_75434_b,movePosX,2,
field_75435_c,movePosY,2,
field_75436_a,theEntity,2,
field_75437_f,longMemory,2,
field_75438_g,entityPathEntity,2,
field_75439_d,attackTick,2,
field_75440_e,speedTowardsTarget,2,
field_75441_b,attacker,2,
field_75443_a,worldObj,2,
field_75444_h,classTarget,2,
field_75448_d,worldObj,2,
field_75449_e,matingTimeout,2,
field_75450_b,villagerObj,2,
field_75451_c,mate,2,
field_75452_a,villageObj,2,
field_75453_d,zPosition,2,
field_75454_e,speed,2,
field_75455_b,xPosition,2,
field_75456_c,yPosition,2,
field_75457_a,entity,2,
field_75459_b,theEntity,2,
field_75465_a,staticVector,2,
field_75475_f,lastActivityTimestamp,2,
field_75476_g,isDetachedFromVillageFlag,2,
field_75477_d,insideDirectionX,2,
field_75478_e,insideDirectionZ,2,
field_75479_b,posY,2,
field_75480_c,posZ,2,
field_75481_a,posX,2,
